Nº,Fecha y Hora de Registro,Velocidad (Km/h),Latitud,Longitud,FechaHora,Dia,delta_t_s,delta_v,delta_lat,delta_lon,Vel_Pred_kmh
4,2025-12-22 13:13:48,29.0,-0.3339322222222222,-78.44112,2025-12-22 13:13:48,2025-12-22,0.6931471805599453,5.0,0.001,0.001,32.89824032783508
15,2025-12-22 13:13:52,32.0,-0.3655183333333333,-78.47521777777777,2025-12-22 13:13:52,2025-12-22,1.6094379124341005,0.3333333333333357,-0.001,-0.001,40.098304271698
21,2025-12-22 13:13:56,19.0,-0.3154166666666667,-78.44224888888888,2025-12-22 13:13:56,2025-12-22,1.6094379124341005,-7.0,0.001,0.001,17.822470903396606
18,2025-12-22 13:14:51,8.0,-0.3464505555555555,-78.45896888888889,2025-12-22 13:14:51,2025-12-22,4.02535169073515,-7.000000000000002,-0.001,-0.001,5.084372639656067
15,2025-12-22 13:15:13,11.0,-0.3968194444444444,-78.53001777777777,2025-12-22 13:15:13,2025-12-22,3.1354942159291497,15.333333333333334,-0.001,-0.001,8.235440015792847
21,2025-12-22 13:15:49,65.0,-0.3121855555555555,-78.44176888888889,2025-12-22 13:15:49,2025-12-22,3.610917912644224,4.666666666666664,0.001,0.001,72.04786539077759
2,2025-12-22 13:15:54,22.0,-0.3867544444444444,-78.51488888888889,2025-12-22 13:15:54,2025-12-22,1.791759469228055,20.66666666666667,-0.001,-0.001,24.584551572799683
20,2025-12-22 13:16:22,73.0,-0.3286255555555555,-78.43704,2025-12-22 13:16:22,2025-12-22,3.367295829986474,0.3333333333333286,0.001,0.001,59.832115054130554
2,2025-12-22 13:16:25,66.0,-0.3286588888888889,-78.43709333333334,2025-12-22 13:16:25,2025-12-22,1.3862943611198906,15.333333333333336,-3.333333333338517e-05,-5.333333334078816e-05,71.57944536209106
6,2025-12-22 13:16:53,68.0,-0.3244883333333333,-78.44041777777778,2025-12-22 13:16:53,2025-12-22,3.367295829986474,-8.333333333333336,0.001,-0.001,53.837913155555725
11,2025-12-22 13:17:05,48.0,-0.3311077777777778,-78.43538666666667,2025-12-22 13:17:05,2025-12-22,2.5649493574615367,-9.333333333333329,-0.001,0.001,33.62082767486572
11,2025-12-22 13:17:21,38.0,-0.3552616666666666,-78.46709333333334,2025-12-22 13:17:21,2025-12-22,2.833213344056216,-20.333333333333336,-0.001,-0.001,27.424509406089783
24,2025-12-22 13:17:29,7.0,-0.3659572222222222,-78.47547555555556,2025-12-22 13:17:29,2025-12-22,2.19722457733622,-1.0,-0.001,-0.001,-4.1175864934921265
21,2025-12-22 13:17:34,45.0,-0.3862161111111111,-78.51048,2025-12-22 13:17:34,2025-12-22,1.791759469228055,-6.0,-0.001,-0.001,46.92204236984253
21,2025-12-22 13:18:07,20.0,-0.340265,-78.44749333333333,2025-12-22 13:18:07,2025-12-22,3.5263605246161616,5.333333333333332,0.001,0.001,26.438825130462646
22,2025-12-22 13:18:40,23.0,-0.3815183333333333,-78.50538666666667,2025-12-22 13:18:40,2025-12-22,3.5263605246161616,-9.666666666666664,-0.001,-0.001,18.551574230194092
22,2025-12-22 13:18:44,16.0,-0.30657,-78.44904888888888,2025-12-22 13:18:44,2025-12-22,1.6094379124341005,-1.3333333333333357,0.001,0.001,18.905161380767822
28,2025-12-22 13:19:39,16.0,-0.4045077777777778,-78.54494222222222,2025-12-22 13:19:39,2025-12-22,4.02535169073515,10.666666666666668,-0.001,-0.001,13.788615226745605
10,2025-12-22 13:19:41,55.0,-0.3467694444444444,-78.45966222222222,2025-12-22 13:19:41,2025-12-22,1.0986122886681098,14.0,0.001,0.001,61.26852989196777
21,2025-12-22 13:20:31,58.0,-0.403635,-78.53678222222223,2025-12-22 13:20:31,2025-12-22,3.9318256327243257,11.666666666666664,-0.001,-0.001,57.18699026107788
11,2025-12-22 13:20:46,51.0,-0.343525,-78.45365333333334,2025-12-22 13:20:46,2025-12-22,2.772588722239781,0.0,0.001,0.001,41.956817865371704
26,2025-12-22 13:20:46,55.0,-0.4039877777777778,-78.53888888888889,2025-12-22 13:20:46,2025-12-22,0.0,-11.666666666666664,-0.001,-0.001,49.251110553741455
29,2025-12-22 13:21:05,23.0,-0.3766361111111111,-78.50642666666667,2025-12-22 13:21:05,2025-12-22,2.995732273553991,-13.0,0.001,0.001,13.522650480270386
24,2025-12-22 13:21:10,12.0,-0.33461,-78.44177777777777,2025-12-22 13:21:10,2025-12-22,1.791759469228055,-9.666666666666668,0.001,0.001,1.2899036407470703
11,2025-12-22 13:22:04,26.0,-0.3339438888888889,-78.44102222222222,2025-12-22 13:22:04,2025-12-22,4.007333185232471,0.0,0.0006661111111111,0.0007555555555569,31.323591232299805
19,2025-12-22 13:22:22,23.0,-0.4041544444444444,-78.54237333333333,2025-12-22 13:22:22,2025-12-22,2.9444389791664403,-1.6666666666666643,-0.001,-0.001,27.490225315093994
25,2025-12-22 13:22:29,7.0,-0.3757261111111111,-78.49464,2025-12-22 13:22:29,2025-12-22,2.079441541679836,0.6666666666666643,0.001,0.001,-0.010820508003234863
20,2025-12-22 13:22:40,28.0,-0.4113622222222222,-78.5474488888889,2025-12-22 13:22:40,2025-12-22,2.4849066497880004,-3.666666666666666,-0.001,-0.001,30.034058570861816
24,2025-12-22 13:22:50,12.0,-0.4108405555555555,-78.54723555555556,2025-12-22 13:22:50,2025-12-22,2.3978952727983707,0.0,0.0005216666666666,0.0002133333333347,8.752774715423584
27,2025-12-22 13:23:06,7.0,-0.33827,-78.44511111111112,2025-12-22 13:23:06,2025-12-22,2.833213344056216,4.000000000000002,0.001,0.001,6.2989420890808105
27,2025-12-22 13:23:17,40.0,-0.4041455555555555,-78.53976,2025-12-22 13:23:17,2025-12-22,2.4849066497880004,-1.0,-0.001,-0.001,47.49713182449341
16,2025-12-22 13:23:31,9.0,-0.3378388888888889,-78.44463111111111,2025-12-22 13:23:31,2025-12-22,2.70805020110221,1.0,0.001,0.001,1.7308881282806396
14,2025-12-22 13:23:34,10.0,-0.3025955555555555,-78.45538666666667,2025-12-22 13:23:34,2025-12-22,1.3862943611198906,-6.000000000000002,0.001,-0.001,0.9289801120758057
11,2025-12-22 13:23:50,22.0,-0.34134,-78.44961777777777,2025-12-22 13:23:50,2025-12-22,2.833213344056216,16.0,-0.001,0.001,29.94541835784912
2,2025-12-22 13:23:57,57.0,-0.4034538888888889,-78.53625777777778,2025-12-22 13:23:57,2025-12-22,2.079441541679836,23.33333333333333,-0.001,-0.001,67.48248767852783
10,2025-12-22 13:24:21,80.0,-0.3274616666666666,-78.43842666666667,2025-12-22 13:24:21,2025-12-22,3.218875824868201,-2.0,0.001,0.001,84.96716499328613
12,2025-12-22 13:24:30,16.0,-0.3429577777777777,-78.45265777777777,2025-12-22 13:24:30,2025-12-22,2.302585092994046,-1.0,-0.001,-0.001,8.598598003387451
25,2025-12-22 13:24:52,54.0,-0.3994294444444444,-78.53213333333333,2025-12-22 13:24:52,2025-12-22,3.1354942159291497,-15.333333333333336,-0.001,-0.001,36.64239013195038
4,2025-12-22 13:25:26,34.0,-0.3194283333333333,-78.44233777777778,2025-12-22 13:25:26,2025-12-22,3.555348061489413,4.333333333333336,0.001,0.001,42.46696853637695
4,2025-12-22 13:25:48,29.0,-0.3104383333333333,-78.44257777777777,2025-12-22 13:25:48,2025-12-22,3.1354942159291497,0.0,0.001,-0.0002399999999909,14.068968534469604
8,2025-12-22 13:26:06,54.0,-0.3332772222222222,-78.4359288888889,2025-12-22 13:26:06,2025-12-22,2.9444389791664403,6.0,-0.001,0.001,46.30655550956726
30,2025-12-22 13:26:24,52.0,-0.3730377777777778,-78.48896888888889,2025-12-22 13:26:24,2025-12-22,2.9444389791664403,-4.333333333333336,-0.001,-0.001,45.82681369781494
12,2025-12-22 13:26:30,16.0,-0.3003783333333333,-78.45846222222222,2025-12-22 13:26:30,2025-12-22,1.9459101490553128,-11.333333333333332,0.001,0.001,6.497781038284302
21,2025-12-22 13:26:53,20.0,-0.33849,-78.44535111111111,2025-12-22 13:26:53,2025-12-22,3.1780538303479458,-1.0,-0.001,0.001,7.199985384941101
10,2025-12-22 13:27:04,49.0,-0.3314088888888888,-78.43497777777777,2025-12-22 13:27:04,2025-12-22,2.4849066497880004,-2.0,0.001,0.001,44.70498764514923
26,2025-12-22 13:27:32,10.0,-0.3075022222222222,-78.44752,2025-12-22 13:27:32,2025-12-22,3.367295829986474,-0.6666666666666643,0.001,-0.001,12.471258640289307
2,2025-12-22 13:27:54,18.0,-0.2998727777777777,-78.45899555555556,2025-12-22 13:27:54,2025-12-22,3.1354942159291497,-13.666666666666668,0.001,-0.001,14.982457637786865
27,2025-12-22 13:28:10,8.0,-0.3471266666666666,-78.46016888888889,2025-12-22 13:28:10,2025-12-22,2.833213344056216,1.666666666666666,-0.001,-0.001,13.827417373657227
17,2025-12-22 13:28:34,15.0,-0.2978744444444444,-78.46054222222222,2025-12-22 13:28:34,2025-12-22,3.218875824868201,-1.0,0.001,-0.0003733333333286,17.18125820159912
7,2025-12-22 13:29:00,15.0,-0.3752322222222222,-78.50428444444445,2025-12-22 13:29:00,2025-12-22,3.295836866004329,4.333333333333334,-0.001,-0.001,16.52071237564087
20,2025-12-22 13:29:15,21.0,-0.4062572222222222,-78.54658666666667,2025-12-22 13:29:15,2025-12-22,2.772588722239781,-1.0,-0.001,-0.001,21.174944400787354
10,2025-12-22 13:29:22,12.0,-0.3888827777777778,-78.52448,2025-12-22 13:29:22,2025-12-22,2.079441541679836,-1.333333333333334,0.001,0.001,17.978665351867676
23,2025-12-22 13:29:32,11.0,-0.3886161111111111,-78.52430222222222,2025-12-22 13:29:32,2025-12-22,2.3978952727983707,-4.666666666666666,0.0002666666666666,0.0001777777777789,9.554748892784119
8,2025-12-22 13:30:00,7.0,-0.3659377777777777,-78.47547555555556,2025-12-22 13:30:00,2025-12-22,3.367295829986474,-0.3333333333333339,0.001,0.001,8.505674123764038
26,2025-12-22 13:30:07,11.0,-0.3064727777777777,-78.44925333333333,2025-12-22 13:30:07,2025-12-22,2.079441541679836,-1.0,0.001,0.001,12.014025211334229
30,2025-12-22 13:30:38,8.0,-0.3059683333333333,-78.45,2025-12-22 13:30:38,2025-12-22,3.4657359027997265,1.333333333333334,0.0005044444444444,-0.0007466666666715,12.666821956634521
7,2025-12-22 13:30:52,11.0,-0.3057955555555555,-78.45024,2025-12-22 13:30:52,2025-12-22,2.70805020110221,9.666666666666668,0.0001727777777777,-0.0002399999999909,15.223860502243042
17,2025-12-22 13:31:19,40.0,-0.346645,-78.45937777777777,2025-12-22 13:31:19,2025-12-22,3.332204510175204,1.333333333333332,-0.001,-0.001,45.9928560256958
22,2025-12-22 13:31:25,12.0,-0.3532761111111111,-78.46552888888888,2025-12-22 13:31:25,2025-12-22,1.9459101490553128,14.333333333333336,-0.001,-0.001,17.706918239593506
26,2025-12-22 13:31:39,54.0,-0.3568977777777777,-78.46834666666666,2025-12-22 13:31:39,2025-12-22,2.70805020110221,-1.3333333333333357,-0.001,-0.001,51.53491222858429
6,2025-12-22 13:32:22,36.0,-0.3870477777777777,-78.52231111111111,2025-12-22 13:32:22,2025-12-22,3.784189633918261,5.0,-0.001,-0.001,40.62191104888916
19,2025-12-22 13:32:25,27.0,-0.3530427777777777,-78.46529777777778,2025-12-22 13:32:25,2025-12-22,1.3862943611198906,-11.0,0.001,0.001,15.153283596038818
13,2025-12-22 13:32:32,21.0,-0.3035416666666666,-78.45388444444444,2025-12-22 13:32:32,2025-12-22,2.079441541679836,-7.0,0.001,0.001,18.65716552734375
21,2025-12-22 13:32:42,15.0,-0.3032711111111111,-78.45433777777778,2025-12-22 13:32:42,2025-12-22,2.3978952727983707,5.0,0.0002705555555554,-0.0004533333333398,11.441327333450317
25,2025-12-22 13:32:56,42.0,-0.3085422222222222,-78.44569777777778,2025-12-22 13:32:56,2025-12-22,2.70805020110221,9.333333333333336,-0.001,0.001,37.80789506435394
5,2025-12-22 13:33:29,49.0,-0.34364,-78.45372444444445,2025-12-22 13:33:29,2025-12-22,3.5263605246161616,7.333333333333329,-0.001,-0.001,50.199448108673096
3,2025-12-22 13:33:43,37.0,-0.3167027777777778,-78.44214222222222,2025-12-22 13:33:43,2025-12-22,2.70805020110221,-7.666666666666664,0.001,0.001,34.146193981170654
9,2025-12-22 13:33:53,19.0,-0.3159894444444444,-78.44205333333333,2025-12-22 13:33:53,2025-12-22,2.3978952727983707,-8.333333333333332,0.0007133333333333,8.888888888236579e-05,12.798696994781494
30,2025-12-22 13:33:53,24.0,-0.39016,-78.52042666666667,2025-12-22 13:33:53,2025-12-22,0.0,7.333333333333332,-0.001,-0.001,15.664790511131287
25,2025-12-22 13:34:09,59.0,-0.2751527777777778,-78.48966222222222,2025-12-22 13:34:09,2025-12-22,2.833213344056216,0.6666666666666643,0.001,0.001,64.6103515625
3,2025-12-22 13:34:36,21.0,-0.3071405555555556,-78.44805333333333,2025-12-22 13:34:36,2025-12-22,3.332204510175204,-1.6666666666666643,-0.001,0.001,24.601330518722534
15,2025-12-22 13:34:37,19.0,-0.388005,-78.52384888888889,2025-12-22 13:34:37,2025-12-22,0.6931471805599453,-11.0,-0.001,-0.001,8.024704694747925
6,2025-12-22 13:34:55,26.0,-0.2700188888888888,-78.48802666666667,2025-12-22 13:34:55,2025-12-22,2.9444389791664403,1.0,0.001,0.001,28.40117073059082
11,2025-12-22 13:35:15,24.0,-0.3585694444444444,-78.46972444444444,2025-12-22 13:35:15,2025-12-22,3.044522437723423,-3.666666666666668,-0.001,0.001,31.1332848072052
23,2025-12-22 13:35:30,8.0,-0.3382011111111111,-78.44499555555555,2025-12-22 13:35:30,2025-12-22,2.772588722239781,-1.0,0.001,0.001,4.576871871948242
22,2025-12-22 13:35:34,23.0,-0.3442377777777777,-78.45486222222222,2025-12-22 13:35:34,2025-12-22,1.6094379124341005,7.0,-0.001,-0.001,23.902316570281982
11,2025-12-22 13:35:42,45.0,-0.3864494444444444,-78.51328,2025-12-22 13:35:42,2025-12-22,2.19722457733622,4.0,-0.001,-0.001,49.814207553863525
30,2025-12-22 13:35:42,20.0,-0.4046538888888888,-78.54504,2025-12-22 13:35:42,2025-12-22,0.0,-3.0,-0.001,-0.001,26.07205629348755
11,2025-12-22 13:35:46,14.0,-0.3057466666666666,-78.45026666666666,2025-12-22 13:35:46,2025-12-22,1.6094379124341005,1.0,0.001,0.001,10.96633756160736
23,2025-12-22 13:36:04,48.0,-0.3358761111111111,-78.44242666666666,2025-12-22 13:36:04,2025-12-22,2.9444389791664403,6.333333333333332,-0.001,0.001,51.53294849395752
17,2025-12-22 13:36:07,39.0,-0.3864383333333333,-78.51157333333333,2025-12-22 13:36:07,2025-12-22,1.3862943611198906,-0.6666666666666643,-0.001,-0.001,51.78686285018921
3,2025-12-22 13:37:11,12.0,-0.3074794444444444,-78.44753777777778,2025-12-22 13:37:11,2025-12-22,4.174387269895637,0.0,0.001,0.001,5.301479816436768
7,2025-12-22 13:37:32,48.0,-0.3830894444444444,-78.50673777777777,2025-12-22 13:37:32,2025-12-22,3.091042453358316,5.0,-0.001,-0.001,47.36181843280792
16,2025-12-22 13:38:09,54.0,-0.2568394444444444,-78.48484444444445,2025-12-22 13:38:09,2025-12-22,3.6375861597263857,8.0,0.001,0.001,61.760446071624756
24,2025-12-22 13:38:28,36.0,-0.3145233333333333,-78.44194666666667,2025-12-22 13:38:28,2025-12-22,2.995732273553991,1.0,-0.001,0.001,27.7628413438797
21,2025-12-22 13:38:44,51.0,-0.3308194444444444,-78.43544888888889,2025-12-22 13:38:44,2025-12-22,2.833213344056216,-12.0,-0.001,0.001,49.523722887039185
4,2025-12-22 13:38:46,18.0,-0.3025166666666666,-78.45564444444445,2025-12-22 13:38:46,2025-12-22,1.0986122886681098,-4.333333333333332,0.001,-0.001,15.76571273803711
4,2025-12-22 13:38:52,23.0,-0.3887844444444444,-78.52128,2025-12-22 13:38:52,2025-12-22,1.9459101490553128,-5.0,-0.001,-0.001,15.030341625213623
27,2025-12-22 13:39:08,36.0,-0.3103094444444444,-78.44273777777778,2025-12-22 13:39:08,2025-12-22,2.833213344056216,8.666666666666668,0.001,0.001,41.377657413482666
4,2025-12-22 13:39:09,44.0,-0.2523716666666666,-78.48300444444445,2025-12-22 13:39:09,2025-12-22,0.6931471805599453,-0.3333333333333357,0.001,-0.001,45.27689599990845
29,2025-12-22 13:39:16,22.0,-0.3047811111111111,-78.45175111111111,2025-12-22 13:39:16,2025-12-22,2.079441541679836,-1.3333333333333357,-0.001,0.001,20.574527502059937
9,2025-12-22 13:39:19,32.0,-0.3098011111111111,-78.4436,2025-12-22 13:39:19,2025-12-22,1.3862943611198906,2.6666666666666714,-0.001,0.001,24.601805925369263
24,2025-12-22 13:39:24,52.0,-0.2505611111111111,-78.48273777777777,2025-12-22 13:39:24,2025-12-22,1.791759469228055,9.666666666666664,0.001,-0.001,51.27342176437378
1,2025-12-22 13:39:32,51.0,-0.3897638888888889,-78.51993777777778,2025-12-22 13:39:32,2025-12-22,2.19722457733622,-8.333333333333336,-0.001,-0.001,54.003737926483154
6,2025-12-22 13:39:36,7.0,-0.30429,-78.45258666666666,2025-12-22 13:39:36,2025-12-22,1.6094379124341005,-11.666666666666664,0.001,0.001,3.601630449295044
23,2025-12-22 13:39:48,17.0,-0.4041988888888889,-78.54074666666666,2025-12-22 13:39:48,2025-12-22,2.5649493574615367,0.0,-0.001,-0.001,6.725018739700317
8,2025-12-22 13:40:15,51.0,-0.3757272222222222,-78.49743111111111,2025-12-22 13:40:15,2025-12-22,3.332204510175204,11.333333333333336,0.001,0.001,58.967870235443115
20,2025-12-22 13:40:26,41.0,-0.3756277777777778,-78.4987111111111,2025-12-22 13:40:26,2025-12-22,2.4849066497880004,-2.333333333333336,9.94444444444298e-05,-0.001,53.0730984210968
21,2025-12-22 13:40:27,10.0,-0.3769516666666667,-78.50667555555556,2025-12-22 13:40:27,2025-12-22,0.6931471805599453,-6.333333333333332,-0.001,-0.001,2.332676649093628
2,2025-12-22 13:40:28,32.0,-0.3067972222222222,-78.44865777777778,2025-12-22 13:40:28,2025-12-22,0.6931471805599453,-4.0,0.001,0.001,23.281728148460388
11,2025-12-22 13:40:44,29.0,-0.3340561111111111,-78.44007111111111,2025-12-22 13:40:44,2025-12-22,2.833213344056216,5.666666666666664,-0.001,0.001,33.95102882385254
25,2025-12-22 13:40:46,27.0,-0.3030183333333333,-78.45473777777778,2025-12-22 13:40:46,2025-12-22,1.0986122886681098,-5.0,0.001,-0.001,26.156540036201477
1,2025-12-22 13:40:52,17.0,-0.376135,-78.50608,2025-12-22 13:40:52,2025-12-22,1.9459101490553128,8.000000000000004,-0.001,-0.001,9.73563027381897
13,2025-12-22 13:41:10,53.0,-0.40445,-78.54105777777778,2025-12-22 13:41:10,2025-12-22,2.9444389791664403,4.666666666666664,-0.001,-0.001,47.81669545173645
23,2025-12-22 13:41:39,41.0,-0.33366,-78.43654222222223,2025-12-22 13:41:39,2025-12-22,3.4011973816621555,-3.0,0.001,0.001,44.45860481262207
25,2025-12-22 13:42:01,8.0,-0.3003905555555555,-78.4584,2025-12-22 13:42:01,2025-12-22,3.1354942159291497,-12.333333333333332,0.001,-0.001,-2.492687225341797
2,2025-12-22 13:42:06,16.0,-0.3023511111111111,-78.45593777777778,2025-12-22 13:42:06,2025-12-22,1.791759469228055,-8.666666666666668,-0.001,0.001,16.468413829803467
14,2025-12-22 13:42:17,15.0,-0.3764672222222222,-78.50497777777778,2025-12-22 13:42:17,2025-12-22,2.4849066497880004,7.666666666666668,-0.001,-0.001,23.173999786376953
30,2025-12-22 13:42:57,31.0,-0.3815411111111111,-78.50541333333334,2025-12-22 13:42:57,2025-12-22,3.713572066704308,-2.0,-0.001,-0.0004355555555548,35.687843322753906
2,2025-12-22 13:43:31,10.0,-0.4109033333333333,-78.54724444444444,2025-12-22 13:43:31,2025-12-22,3.555348061489413,6.666666666666664,-0.001,-0.001,12.702847719192505
7,2025-12-22 13:43:53,35.0,-0.3758088888888889,-78.50028444444445,2025-12-22 13:43:53,2025-12-22,3.1354942159291497,-4.666666666666664,0.001,0.001,29.8743736743927
21,2025-12-22 13:43:56,17.0,-0.3004044444444444,-78.45842666666667,2025-12-22 13:43:56,2025-12-22,1.3862943611198906,15.333333333333332,0.001,0.001,23.052565574645996
9,2025-12-22 13:44:09,56.0,-0.3257177777777778,-78.43992888888889,2025-12-22 13:44:09,2025-12-22,2.6390573296152584,-2.6666666666666643,-0.001,0.001,43.99761891365051
12,2025-12-22 13:44:22,27.0,-0.3757388888888889,-78.49771555555556,2025-12-22 13:44:22,2025-12-22,2.6390573296152584,5.666666666666664,-0.001,-0.001,31.510445594787598
27,2025-12-22 13:44:23,34.0,-0.3780961111111111,-78.50294222222222,2025-12-22 13:44:23,2025-12-22,0.6931471805599453,-14.666666666666668,-0.001,-0.001,26.458075284957886
15,2025-12-22 13:44:29,12.0,-0.3023211111111111,-78.45592888888889,2025-12-22 13:44:29,2025-12-22,1.9459101490553128,-5.0,0.001,0.001,5.801676034927368
17,2025-12-22 13:44:35,12.0,-0.4045533333333333,-78.54491555555556,2025-12-22 13:44:35,2025-12-22,1.9459101490553128,-2.6666666666666643,-0.001,-0.001,9.3710435628891
22,2025-12-22 13:44:38,26.0,-0.3949605555555555,-78.52909333333334,2025-12-22 13:44:38,2025-12-22,1.3862943611198906,11.333333333333332,0.001,0.001,30.967061281204224
25,2025-12-22 13:45:07,46.0,-0.375565,-78.49393777777777,2025-12-22 13:45:07,2025-12-22,3.4011973816621555,1.0,0.001,0.001,46.58339834213257
9,2025-12-22 13:45:47,15.0,-0.3763283333333333,-78.50617777777778,2025-12-22 13:45:47,2025-12-22,3.713572066704308,1.333333333333332,-0.0007633333333333,-0.001,11.92165732383728
14,2025-12-22 13:45:57,30.0,-0.372555,-78.48811555555555,2025-12-22 13:45:57,2025-12-22,2.3978952727983707,-9.333333333333332,0.001,0.001,33.602882623672485
23,2025-12-22 13:46:03,18.0,-0.2286566666666666,-78.50685333333334,2025-12-22 13:46:03,2025-12-22,1.9459101490553128,1.0,0.001,-0.001,19.63548231124878
11,2025-12-22 13:46:10,18.0,-0.3962138888888888,-78.53031111111112,2025-12-22 13:46:10,2025-12-22,2.079441541679836,4.0,-0.001,-0.001,10.40186333656311
9,2025-12-22 13:46:14,42.0,-0.2578527777777777,-78.48555555555555,2025-12-22 13:46:14,2025-12-22,1.6094379124341005,2.0,0.001,0.001,48.403090953826904
23,2025-12-22 13:46:20,24.0,-0.3151894444444444,-78.44199111111111,2025-12-22 13:46:20,2025-12-22,1.9459101490553128,4.0,-0.001,0.001,20.918136477470398
27,2025-12-22 13:46:58,30.0,-0.30106,-78.45757333333333,2025-12-22 13:46:58,2025-12-22,3.6635616461296463,-2.0,0.001,-0.001,22.444828748703003
15,2025-12-22 13:47:07,36.0,-0.252925,-78.48317333333334,2025-12-22 13:47:07,2025-12-22,2.302585092994046,15.0,0.001,-0.001,42.578264236450195
